,movieId,title,listed_in,ratings,Prome_Raitings
9998,ns3416,the unlisted,"kids' tv, tv thrillers",269,4.34
9999,ns5871,masha's tales,kids' tv,251,4.34
10000,ns5868,care bears & cousins,kids' tv,247,4.34
10001,ns3438,ultramarine magmell,"anime series, international tv shows",241,4.34
10002,ns347,pineapple express,"action & adventure, comedies",260,4.34
10003,as3148,barista,"documentary, special interest",253,4.34
10004,ns5851,patton oswalt: talking for clapping,stand-up comedy,252,4.34
10005,as3270,among us,"documentary, drama, special interest",241,4.34
10006,as1421,one mic stand,"arts, entertainment, and culture, comedy, international",249,4.34
10007,ns5718,dieter nuhr: nuhr in berlin,stand-up comedy,248,4.34
10008,as3209,aruvi,"comedy, drama, international",264,4.34
10009,as1433,omega doom,"action, science fiction",241,4.34
10010,as32,your bleeped up brain,tv shows,243,4.34
10011,as3195,au revoir simone,music videos and concerts,241,4.34
10012,ns3689,bangkok love stories: objects of affection,"international tv shows, romantic tv shows, tv dramas",258,4.34
10013,ns3693,hatchimals | adventures in hatchtopia,kids' tv,275,4.34
10014,as3186,azeem banatwalla: cometh the hour,"arts, entertainment, and culture, comedy",248,4.34
10015,as3169,bad company,"adventure, drama, western",245,4.34
10016,as3160,banana fish,tv shows,280,4.34
10017,ns3781,arthdal chronicles,"international tv shows, korean tv shows, tv action & adventure",252,4.34
10018,ns4234,bill hicks: sane man,stand-up comedy,247,4.34
10019,as2616,down east dickering,"documentary, special interest",248,4.34
10020,as2545,erik griffin: amerikan warrior,"arts, entertainment, and culture, comedy, special interest",264,4.34
10021,ns4720,7 khoon maaf,"dramas, international movies, thrillers",261,4.34
10022,as2099,inside men,drama,246,4.34
10023,as205,v (malayalam),"action, drama, suspense",249,4.34
10024,ns4618,paradise lost,"dramas, independent movies, international movies",250,4.34
10025,as199,vanity fair,drama,254,4.34
10026,ns4632,rafinha bastos: ultimatum,stand-up comedy,241,4.34
10027,ns5088,alejandro riaño: especial de stand up,stand-up comedy,267,4.34
10028,ns4635,transformers: rescue bots,kids' tv,247,4.34
10029,ns4641,super monsters monster party,kids' tv,250,4.34
10030,as195,vella raja (tamil),"drama, international, suspense",253,4.34
10031,ns4684,maria bamford: the special special special,stand-up comedy,256,4.34
10032,as1948,kidnapping,tv shows,253,4.34
10033,ns4692,mersal,"action & adventure, dramas, international movies",273,4.34
10034,as1919,kung fu panda: the paws of destiny,kids,258,4.34
10035,as1911,labyrinth,science fiction,248,4.34
10036,as1883,legend of the superstition mountains,tv shows,250,4.34
10037,as2114,incident at oglala: the leonard peltier story,documentary,241,4.34
10038,ns4751,el chapo,"crime tv shows, spanish-language tv shows, tv action & adventure",257,4.34
10039,ns4758,the warning,"international movies, thrillers",256,4.34
10040,as1873,lewis black: black to the future,"arts, entertainment, and culture, comedy",256,4.34
10041,ns5060,a futile and stupid gesture,comedies,245,4.34
10042,ns5023,반드시 잡는다,"dramas, international movies, thrillers",255,4.34
10043,ns48,the smart money woman,"international tv shows, romantic tv shows, tv comedies",260,4.34
10044,as1866,life in pieces,tv shows,270,4.34
10045,ns5008,dil se,"dramas, international movies, romantic movies",242,4.34
10046,ns4997,bullet head,"international movies, thrillers",246,4.34
10047,as1799,love the one you're with,"comedy, lgbtq",249,4.34
10048,as1789,lucky texan,western,243,4.34
10049,ns4886,ajji,"dramas, international movies",241,4.34
10050,ns4911,moving on,"international tv shows, tv dramas",242,4.34
10051,ns498,cat people,docuseries,248,4.34
10052,as2110,infidelity,"drama, romance, suspense",241,4.34
10053,ns4592,my suicide,"comedies, dramas, independent movies",252,4.34
10054,ns5454,little boxes,"comedies, dramas, independent movies",251,4.34
10055,ns4423,abcd 2,"dramas, international movies, music & musicals",252,4.34
10056,ns5414,gypsy,tv dramas,268,4.34
10057,as245,twinkle twinkle little star & more classic nursery rhymes by little baby bum,kids,248,4.34
10058,as2441,fort bliss,"action, drama",261,4.34
10059,as2409,funny lesson learn colors with cows and balls for kids colours with animals,"animation, kids",247,4.34
10060,ns5375,amar,"dramas, international movies, romantic movies",277,4.34
10061,as2377,"gecko's garage real vehicles volume 2 (trucks, construction and large vehicles)",kids,246,4.34
10062,as2376,gecko's garage vol 2,kids,244,4.34
10063,as1595,mountain men,"documentary, drama, unscripted",265,4.34
10064,as1610,morning meditation on lake washington,"documentary, special interest",260,4.34
10065,ns5329,the outcasts,comedies,261,4.34
10066,ns4347,power paandi,"dramas, independent movies, international movies",272,4.34
10067,as2340,girls' last tour,"anime, drama, international",251,4.34
10068,as2335,glitch,comedy,262,4.34
10069,ns4422,aamir,"international movies, thrillers",249,4.34
10070,as1659,ming dynasty,"drama, romance",268,4.34
10071,as2120,in my dreams,comedy,253,4.34
10072,ns5287,frequency,"crime tv shows, tv dramas, tv mysteries",274,4.34
10073,ns5259,real rob,tv comedies,256,4.34
10074,ns4440,grandmaster,"international movies, thrillers",251,4.34
10075,ns4483,adam sandler 100% fresh,stand-up comedy,242,4.34
10076,ns4499,project s the series,"international tv shows, tv dramas, teen tv shows",244,4.34
10077,as2234,heavenly sword and dragon slaying sabre,"action, adventure, drama",241,4.34
10078,ns524,marcella,"british tv shows, crime tv shows, international tv shows",242,4.34
10079,as1661,mind the malhotras (4k uhd),comedy,261,4.34
10080,as1667,mila and morphle's magical friends,"animation, kids",250,4.34
10081,ns4553,monty python's life of brian,"classic movies, comedies, cult movies",256,4.34
10082,ns456,emicida: amarelo - live in são paulo,"documentaries, international movies, music & musicals",254,4.34
10083,ns4564,dil vil pyaar vyaar,"international movies, music & musicals, romantic movies",261,4.34
10084,ns4575,judge singh llb,"comedies, dramas, international movies",243,4.34
10085,as2122,in dreams,"horror, suspense",245,4.34
10086,as1386,pantani: the accidental death of a cyclist,"documentary, sports",253,4.34
10087,as3324,all or nothing: manchester city,"documentary, special interest, sports",241,4.34
10088,ns5967,15-aug,"comedies, dramas, independent movies",257,4.34
10089,ns636,here comes the rain,"dramas, international movies",255,4.34
10090,ns2240,sylvia,"dramas, international movies, thrillers",250,4.34
10091,ns2229,father soldier son,documentaries,260,4.34
10092,ns2224,killer women with piers morgan,"british tv shows, crime tv shows, docuseries",264,4.34
10093,ns2220,the remix: hip hop x fashion,"documentaries, music & musicals",246,4.34
10094,as1201,ready jet go!,kids,241,4.34
10095,as3826,lost in the sun,"action, drama, suspense",246,4.34
10096,ns2186,latte and the magic waterstone,"children & family movies, comedies",254,4.34
10097,ns2183,tumi or not tumi,stand-up comedy,259,4.34
10098,as1194,red nights,"action, adventure, suspense",250,4.34
10099,as1188,regular heroes,unscripted,242,4.34
10100,ns6280,being mary jane: the series,"romantic tv shows, tv dramas",253,4.34
10101,ns2178,super monsters: the new class,children & family movies,257,4.34
10102,ns2151,"berlin, berlin: lolle on the run","comedies, international movies",243,4.34
10103,as3867,fun with dick and jane,"action, comedy",254,4.34
10104,as3875,extracted,"action, science fiction",241,4.34
10105,ns2257,born racer,"documentaries, sports movies",264,4.34
10106,ns226,open your eyes,"international tv shows, tv dramas, tv mysteries",247,4.34
10107,ns2296,hunter in the blue side of manchester,"dramas, international movies",242,4.34
10108,ns2420,big stone gap,"comedies, romantic movies",241,4.34
10109,ns6237,barbie in princess power,children & family movies,268,4.34
10110,as3742,the girl king,"drama, lgbtq, romance",264,4.34
10111,ns6238,barbie in rock 'n royals,children & family movies,265,4.34
10112,as3745,the connecticut kid,"action, comedy, kids",261,4.34
10113,ns2462,"can't cope, won't cope","tv comedies, tv dramas",250,4.34
10114,ns2452,mirai,"action & adventure, anime features, children & family movies",241,4.34
10115,as1213,rammstein: in amerika (documentaries),"documentary, music videos and concerts",245,4.34
10116,ns2305,#annefrank - parallel stories,"documentaries, international movies",244,4.34
10117,ns2397,frank elstner: just one last question,"international tv shows, stand-up comedy & talk shows",263,4.34
10118,ns2370,dark waters,"classic movies, dramas, international movies",255,4.34
10119,ns2356,disclosure,"documentaries, lgbtq movies",251,4.34
10120,ns2346,eric andre: legalize everything,stand-up comedy,257,4.34
10121,as3819,manikarnika: the queen of jhansi,"action, drama, historical",270,4.34
10122,ns6266,beauty and the bitches,"international tv shows, romantic tv shows, tv comedies",241,4.34
10123,ns2096,making the witcher,documentaries,283,4.34
10124,ns6384,bruno and boots: the wizzle war,"children & family movies, comedies",249,4.34
10125,as371,them,"drama, horror, suspense",243,4.34
10126,ns2093,the young messiah,"dramas, faith & spirituality",254,4.34
10127,ns1955,sneakerheads,tv comedies,263,4.34
10128,as1153,riders of the whistling pines,"action, western",241,4.34
10129,ns19,intrusion,thrillers,246,4.34
10130,ns1885,walk away from love,"dramas, romantic movies",258,4.34
10131,as4163,blippi's great green adventure!,kids,256,4.34
10132,ns6438,center stage,dramas,255,4.34
10133,ns1876,do do sol sol la la sol,"international tv shows, romantic tv shows, tv comedies",244,4.34
10134,as1143,rocky and bullwinkle,kids,241,4.34
10135,as1059,selah and the spades,young adult audience,253,4.34
10136,ns1846,batman: the killing joke,action & adventure,256,4.34
10137,as4234,seated yoga level ii,"fitness, special interest",242,4.34
10138,as1009,silent wings - the american glider pilots of wwii,"documentary, special interest",253,4.34
10139,as424,the terror routes,"documentary, international, special interest",256,4.34
10140,ns1784,the day of the lord,"horror movies, international movies",242,4.34
10141,as4255,double dragon,"action, adventure, comedy",243,4.34
10142,ns1972,bhaji in problem,"comedies, international movies",244,4.34
10143,as4143,hello charlie,comedy,261,4.34
10144,as4142,in remembrance of martin,documentary,244,4.34
10145,as406,the underdog (1943),"drama, military and war",256,4.34
10146,ns2088,santana,"action & adventure, international movies",252,4.34
10147,as3892,dabangg 3,"action, romance",251,4.34
10148,as3992,test,"arts, entertainment, and culture, lgbtq, romance",246,4.34
10149,as4037,action,"action, drama",256,4.34
10150,ns2066,children of the sea,"anime features, international movies",242,4.34
10151,as4047,the wall,"drama, military and war, suspense",246,4.34
10152,as1163,richard simmons' dream maker,special interest,248,4.34
10153,ns2015,wonho chung: live in new york,stand-up comedy,251,4.34
10154,ns2059,the witcher: a look inside the episodes,"docuseries, tv sci-fi & fantasy",242,4.34
10155,as4081,before your time,drama,249,4.34
10156,as414,the trump prophecy,"drama, faith and spirituality",244,4.34
10157,ns2047,kandasamys: the wedding,"comedies, dramas, international movies",247,4.34
10158,ns204,kyaa kool hain hum 3,"comedies, international movies",266,4.34
10159,ns6437,celluloid man,"documentaries, international movies",243,4.34
10160,ns2575,the universe: ancient mysteries solved,"docuseries, science & nature tv",244,4.34
10161,as1742,marcia clark investigates the first 48,drama,267,4.34
10162,as3582,trail to san antone,western,243,4.34
10163,ns6174,antariksha ke rakhwale,children & family movies,246,4.34
10164,ns2843,tootsies & the fake,"comedies, international movies, lgbtq movies",242,4.34
10165,as3597,the bachelors,"comedy, drama",253,4.34
10166,ns3192,dead kids,"dramas, international movies, thrillers",246,4.34
10167,ns3148,talaash,"dramas, international movies, thrillers",242,4.34
10168,as3420,a girl and three sweethearts,"comedy, romance",250,4.34
10169,as3559,13aam number veedu,horror,249,4.34
10170,ns6188,"as above, so below","horror movies, thrillers",264,4.34
10171,ns6057,a separation,"dramas, international movies",258,4.34
10172,ns6182,april and the extraordinary world,"action & adventure, comedies, international movies",245,4.34
10173,ns3179,wives on strike,"comedies, dramas, international movies",242,4.34
10174,as3452,7 minute yoga nidra for focus,faith and spirituality,248,4.34
10175,as1261,prime rewind: inside the boys,talk show and variety,254,4.34
10176,ns3177,three days of christmas,"international tv shows, spanish-language tv shows, tv dramas",244,4.34
10177,ns2949,the pharmacist,"crime tv shows, docuseries",280,4.34
10178,as1222,rage of bahamut virgin soul,anime,250,4.34
10179,as3672,songwriter,"drama, music videos and concerts",259,4.34
10180,as1332,pink floyd: the dark side of the moon,documentary,244,4.34
10181,ns3030,women of mafia 2,"action & adventure, dramas, international movies",251,4.34
10182,ns6096,after porn ends,documentaries,245,4.34
10183,ns6016,4th man out,"comedies, lgbtq movies",266,4.34
10184,ns3103,sweetheart,"horror movies, sci-fi & fantasy, thrillers",257,4.34
10185,ns6091,addicted to life,"action & adventure, documentaries, international movies",242,4.34
10186,ns5992,14 cameras,"horror movies, thrillers",262,4.34
10187,as3604,snap decision,drama,250,4.34
10188,ns2830,marc maron: end times fun,stand-up comedy,246,4.34
10189,ns3230,super monsters save christmas,children & family movies,251,4.34
10190,ns2590,psycho,"horror movies, international movies, thrillers",262,4.34
10191,ns2591,reckoning,"crime tv shows, tv dramas, tv mysteries",250,4.34
10192,ns621,droppin' cash: los angeles,reality tv,253,4.34
10193,as1385,panther's claw,suspense,260,4.34
10194,as3373,aadar malik: stand up the musical,"arts, entertainment, and culture, international",243,4.34
10195,ns262,the secret diary of an exchange student,"comedies, international movies, romantic movies",253,4.34
10196,ns2630,bheeshma,"action & adventure, comedies, international movies",255,4.34
10197,ns3128,cinderella and the four knights,"international tv shows, korean tv shows, romantic tv shows",257,4.34
10198,ns6201,avengers: infinity war,"action & adventure, sci-fi & fantasy",256,4.34
10199,ns3209,chip and potato,kids' tv,255,4.34
10200,as3608,ride with the wind,drama,247,4.34
10201,ns3222,merry happy whatever,tv comedies,255,4.34
10202,ns2676,fary : hexagone,"international tv shows, stand-up comedy & talk shows, tv comedies",241,4.34
10203,ns2694,love wedding repeat,"comedies, international movies, romantic movies",245,4.34
10204,as3392,a series of light,"drama, lgbtq, suspense",267,4.34
10205,ns272,brand new cherry flavor,"tv dramas, tv horror, tv mysteries",246,4.34
10206,ns2721,dostana,"comedies, dramas, international movies",248,4.34
10207,ns2807,bert kreischer: hey big boy,stand-up comedy,273,4.34
10208,ns2810,search party,comedies,262,4.34
10209,ns2815,steam team to the rescue,children & family movies,256,4.34
10210,as1269,prescription thugs,"documentary, special interest, sports",241,4.34
10211,ns3172,slow country,"dramas, international movies",270,4.34
10212,as7591,vibes,"action, comedy",252,4.33
10213,as1420,one mississippi,comedy,242,4.33
10214,as1215,rakuen the secret of paradise,documentary,283,4.33
10215,as1417,one small hitch,"comedy, drama",249,4.33
